commentId,commentUrl,text,likesCount,threadingDepth,translated_text
1249276867122533,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02uvCczpqucUowfENKJzrYADSrLYYjJ7NM6AyfGGZJ31d8MZFE7JT5U2x4cKQuhUPEl?comment_id=1249276867122533,C,0,0,C
1582986642755381,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02uvCczpqucUowfENKJzrYADSrLYYjJ7NM6AyfGGZJ31d8MZFE7JT5U2x4cKQuhUPEl?comment_id=1582986642755381,c,0,0,c
904198108872408,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02uvCczpqucUowfENKJzrYADSrLYYjJ7NM6AyfGGZJ31d8MZFE7JT5U2x4cKQuhUPEl?comment_id=904198108872408,D,0,0,D
909088095137158,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02wLew1qfkXdLnh4YmcyA2SQ7yFoBn91KgCn9xY1yCtLjdf1Z4JVvHoBeZ5CtXVFx3l?comment_id=909088095137158,"As far as I know po, Online class po ang ASVR hehe",0,0,"As far as I know po, Online class po ang ASVR hehe"
1462365248725387,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0hvKDoQw3dbKZiu1XzJbWPe16DtRx3TM6AFyai8NndusvXBxDthXDEtYV24aAs3Atl?comment_id=1462365248725387,loc?,0,0,loc?
1611910546748838,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0uoec4epVW5sE9PL4e6MeNVsw52Hf4vYC7aj8fpQ9DBznzSBUdyRVL8PVdYrPkeu1l?comment_id=1611910546748838,44k,0,0,44k
1406013414566943,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0uoec4epVW5sE9PL4e6MeNVsw52Hf4vYC7aj8fpQ9DBznzSBUdyRVL8PVdYrPkeu1l?comment_id=1406013414566943,Around 42k,0,0,Around 42k
1866211580673917,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02v7ENfJ59No6ZknXh9huPUD2WLXSnCZZ1Lt95ka1ecdTpjESgrKwW83KKvkYzqkDZl?comment_id=1866211580673917,Oo pero need mo kumuhang promissory note,0,0,"Yes, but you need to get a promissory note"
793592593141029,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0umMcTdcKqtX4BVgotJZaybRs9vQ7bowv9c9DWkZoYZMCYrTD8g4GZ5E7WCbnvZuVl?comment_id=793592593141029,"Sphygmo
Steth
Thermometer
Pen light
Pulse oximeter 

But wait for the announcement of your level coordinator where you can purchase your paraphermalia, hope this helps",1,0,"Sphygmo
Steth
Thermometer
Pen light
Pulse oximeter 

But wait for the announcement of your level coordinator where you can purchase your paraphermalia, hope this helps"
1165332679003464,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0PWnYtLQ4pcG5P421n643f4sGUtR2r6bq9Q8FDGi5yZb6qoVF473M4H4JE6zUpioZl?comment_id=1165332679003464,,0,0,
738656295949432,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid021cZbT7pKMqAZUgdfi9JKDdUmQASfw9FaUqvW6d6koedddDnMiZCGTJxbCrVABQLcl?comment_id=738656295949432,sa resource center near sports palace,0,0,at the resource center near the sports palace
4277590482487876,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid021cZbT7pKMqAZUgdfi9JKDdUmQASfw9FaUqvW6d6koedddDnMiZCGTJxbCrVABQLcl?comment_id=4277590482487876,Resource Center,0,0,Resource Center
848003508020355,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02oDCFSvUgktdwduCkgXGfmizFkpbusb3wsWpS7ZAaYMqUVYam8r5AiodzVeLCYBnXl?comment_id=848003508020355,"Hello, also selling my unifs! Pasabay din po if anyone is interested. 🤩
2 blouses- never been used yung isa and twice lang yung isa. Palda , the same with other set of blouse twice used. Thank you po! HEART REAAACCCT IF INTERESTED 🫰",0,0,"Hello, also selling my unifs! Pasabay din po if anyone is interested. 🤩
2 blouses- never been used yung isa and twice lang yung isa. Palda , the same with other set of blouse twice used. Thank you po! HEART REAAACCCT IF INTERESTED 🫰"
1939717813570275,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02oDCFSvUgktdwduCkgXGfmizFkpbusb3wsWpS7ZAaYMqUVYam8r5AiodzVeLCYBnXl?comment_id=1939717813570275,"helloo, interested po sa pe shirt ^^",0,0,"Hello, I'm interested in the pe shirt ^^"
1197777972543918,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02kmSUZrqDjh1u3GcNcpuBYAActnaC6wc8vTxG9gx4X1nRZ7uiMGHCSFw8dSAeyo5sl?comment_id=1197777972543918,Ginood morning ma'am na nga Sha pa ma taray🙄🥹,0,0,"Sir, good morning, ma'am"
1253419429959458,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02kmSUZrqDjh1u3GcNcpuBYAActnaC6wc8vTxG9gx4X1nRZ7uiMGHCSFw8dSAeyo5sl?comment_id=1253419429959458,wag na mag enroll next sem ha?daming kuda,0,0,don't enroll next sem ha?daming kuda
4118018948450162,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0B5zvNj9Xac9kSMWjenV84X4P3xS1BRabQHc3DcmcQvooKCQnya7HyUJzVqx91V3il?comment_id=4118018948450162,"meron po, basta always wear ur Id all the time",0,0,"meron po, basta always wear ur Id all the time"
1478319199930418,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0bGFu2DaqgdVQuruqTLgc7GZB9RHEz3mdt7PsVWmu2i4SsCjfp5XKzQHZgkwmnRD3l?comment_id=1478319199930418,iba talaga alindog ni ma'am Abegail De Los Santos,1,0,ma'am Abegail De Los Santos is really different
1409071667461258,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0bGFu2DaqgdVQuruqTLgc7GZB9RHEz3mdt7PsVWmu2i4SsCjfp5XKzQHZgkwmnRD3l?comment_id=1409071667461258,Abegail De Los Santos,1,0,Abegail De Los Santos
771670132659366,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02LPw6vjJDr9keC9z3YcQVgY1KJWBUyU5kHYwnERs6wwTSewtNeM1XhjfpcRpnacy2l?comment_id=771670132659366,Ayanna Monato,1,0,Ayanna Month
4437692536458613,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02LPw6vjJDr9keC9z3YcQVgY1KJWBUyU5kHYwnERs6wwTSewtNeM1XhjfpcRpnacy2l?comment_id=4437692536458613,Ashley法 Mikaela,1,0,Ashley法 Mikaela
1635960933954041,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02bhV2yp2ci1AZr3JxGjom1ARi12Gz2SvEtAfffHjwuks6EUYMiy2VM72fS4Rdz9efl?comment_id=1635960933954041,"hello, interested po sa PE shirt small, may I know how much po ito? tysm !^^",0,0,"Hello, interested in the PE shirt small, I know how much it is? tysm!^^"
1199439135152417,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02bhV2yp2ci1AZr3JxGjom1ARi12Gz2SvEtAfffHjwuks6EUYMiy2VM72fS4Rdz9efl?comment_id=1199439135152417,pm po,0,0,pm after
1672989970364828,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0N6Yw4xisbUv8myQGcQuJJ7XXMVYXi5BSWK8xFnk718EMcXBCjfC5neBrZxyN3gJ5l?comment_id=1672989970364828,baka si John Lester Hertez????,1,0,why not John Lester Hertez????
2114906012666159,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02vwikdHB5a4hHbgmeoohZ3MbDmNZejkH2HzrLPj1WkQyXEMERQEffG4he7Ve9V4jcl?comment_id=2114906012666159,"nag change po kasi ng password. sini-send naman po siya sa email so paki check nalang ng emails niyo. If wala pa, wait nalang po siguro kayo or visit kayo ICT 👐💕",0,0,"because the password has been changed. It is being sent to email, so please check your emails. If not yet, maybe just wait or visit ICT 👐💕"
1931848647748008,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid027FKUoVz13TWFczhWjgGarXcs9Ch8XvDh5Qfk7z1kjgGx6jmTieQGcPvrZyyhBB3Vl?comment_id=1931848647748008,Try mo po mag loan sa UNC 10k din yun,0,0,Try to get a loan from UNC for 10k too
748896840983482,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02CmJeRKMfATR6ydiaqBZkuNW88tgQvuU1cCqWc72pYJZXrkDKsbViANxWKynyBxFHl?comment_id=748896840983482,hello cha,5,0,hello cha
3476361359179093,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02CmJeRKMfATR6ydiaqBZkuNW88tgQvuU1cCqWc72pYJZXrkDKsbViANxWKynyBxFHl?comment_id=3476361359179093,mag aral puro landi alam,2,0,study only flirting know
2046692769485953,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid038BGWSPvWE12fc5Q51X44gRxmvzmqSipivCxhCxH4Pt4ozbm8jrnacs24SAWkUUAVl?comment_id=2046692769485953,https://www.facebook.com/share/1H85NyDJso/,0,0,https://www.facebook.com/share/1H85NyDJso/
887220010769389,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02QHfqkQhGwy4ZjpNN5CoTViWZBCQhRoT9W4PAA3ghbV6Cebtf4zSoAKj2zN8K9Ducl?comment_id=887220010769389,Feel ko Ikaw ito nakch cassiee  Xander 😝🫣,0,0,I feel it's you nakch cassiee Xander 😝🫣
1921766408424493,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02QHfqkQhGwy4ZjpNN5CoTViWZBCQhRoT9W4PAA3ghbV6Cebtf4zSoAKj2zN8K9Ducl?comment_id=1921766408424493,Dave Montemayor  Brian Delos Santos ??,1,0,Dave Montemayor Brian Delos Santos ??
1953127582752318,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02iuDJD1tZihBPgLNTjTE9UfKhx9HL5sjvoQEidVSkXbQopSNgezAKhobS3Q3pSxW8l?comment_id=1953127582752318,i’m interested po!,0,0,i’m interested po!
1374649064452831,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0yLJsSTC9GMxKpvxfp58mfiHzcxXZiDjnTqTicK7CUc9oNm23V6X67oaHMDVbFBBpl?comment_id=1374649064452831,Chanchan?,1,0,Chanchan?
910065908124494,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0LTDBt2qd8UAnehBrmRovXdamuCWwYHXX918D7WmdJG6gHRFi1BxJWeMX8CqMHp1ul?comment_id=910065908124494,pm po,0,0,pm after
2296026867529584,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02zphBCmvp1gyhU3V6bpjUzEnV5Y7LkT6U3AoV6v5b4cSbuhAnKPGMVAELMivTqsuul?comment_id=2296026867529584,"Uh? I'm sorry, what? What's with the 'sana single' thing, it's creepy though. She's in SHS and you're in what, college???",0,0,"Uh? I'm sorry, what? What's with the 'sana single' thing, it's creepy though. She's in SHS and you're in what, college???"
1930496057878253,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02zphBCmvp1gyhU3V6bpjUzEnV5Y7LkT6U3AoV6v5b4cSbuhAnKPGMVAELMivTqsuul?comment_id=1930496057878253,lol grabe na inheat mo boss HAHHAHAHHAHAHAHHAHAAH isadiri mo nalang yang kagatulan mo gamiton mong pamparaos mga ka block mate mo iyo mn sana,0,0,"lol you're really hot boss HAHHAHAHHAHAHAHHAHAAH just keep your anger to yourself and use it as a way to block those who block you, I hope you'll mate too"
1402292564938137,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02xTXSQDysyvkMQ7Jr6ZcmwHyiaNjoUChBA5t1qNYvAAJ2TAyTfwEQDGxVJEu5Br47l?comment_id=1402292564938137,Kalma,0,0,Stay
1371314704737447,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02xTXSQDysyvkMQ7Jr6ZcmwHyiaNjoUChBA5t1qNYvAAJ2TAyTfwEQDGxVJEu5Br47l?comment_id=1371314704737447,"oo raw, baks",4,0,"yes, bro"
1248810057071299,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02xTXSQDysyvkMQ7Jr6ZcmwHyiaNjoUChBA5t1qNYvAAJ2TAyTfwEQDGxVJEu5Br47l?comment_id=1248810057071299,Nooo. Anonymous syaa,0,0,Nooo. Anonymous syaa
1113461044027026,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0RYWoYp17bnKP1QzMSq2DA5r5mbFiEbti4jxfL7hLvfeqfi2h1QGQm1T1VcTU6zcUl?comment_id=1113461044027026,"is this in terms of acads or relationship?

if it's in terms of relationship, then no. they don't regret on what they're doing, because they wouldn't have done it in the first place if they're regretting it—they would also realized that it's wrong if they regret it and stop doing it. they will regret it once they got caught because that's when the realization comes in, that they're wrong.

in terms of acads, yess they're regretting it—especially if they got caught. but maybe they're doing it to survive, i'm not saying that it's normal or it's right, but i do understand them at least. the guilt they be having once they cheat on exam or quiz. we just have to see their point of view of why they are doing it. 

that's all. thank you.",3,0,"is this in terms of acads or relationship?

if it's in terms of relationship, then no. they don't regret on what they're doing, because they wouldn't have done it in the first place if they're regretting it—they would also realized that it's wrong if they regret it and stop doing it. they will regret it once they got caught because that's when the realization comes in, that they're wrong.

in terms of acads, yess they're regretting it—especially if they got caught. but maybe they're doing it to survive, i'm not saying that it's normal or it's right, but i do understand them at least. the guilt they be having once they cheat on exam or quiz. we just have to see their point of view of why they are doing it. 

that's all. thank you."
747250621117455,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0RYWoYp17bnKP1QzMSq2DA5r5mbFiEbti4jxfL7hLvfeqfi2h1QGQm1T1VcTU6zcUl?comment_id=747250621117455,"i like violating academic integrity as much as i like going to school, do i like going to school? No",1,0,"i like violating academic integrity as much as i like going to school, do i like going to school? No"
1527617778523870,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0Dq7q81oADWMkbVH3UtwXz7xyQFgDLBwBuDXM79LGnUK3mJaRZBQ7hwTtjiVyhcnxl?comment_id=1527617778523870,Kindly pm me po.,0,0,Kindly pm me po.
1195416675460394,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02qyJ9CoHBuezTeejhvZZnULdGAvZeANGwPD1MCSgNHLbZoNUpCCpLP2tPWtJzXEdsl?comment_id=1195416675460394,Automatic papasok sa account mo next sem. Pwede mo din gawing pang enroll,0,0,It will automatically enter your account next semester. You can also enroll
1167529642207031,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02qyJ9CoHBuezTeejhvZZnULdGAvZeANGwPD1MCSgNHLbZoNUpCCpLP2tPWtJzXEdsl?comment_id=1167529642207031,You can ask if  pwede icredit na lang yan as advance payment for next sem,0,0,You can ask if  pwede icredit na lang yan as advance payment for next sem
1760598647893719,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0dbnbeVa3x9m4CQfq1A4HQsQzQqSsbhaSJFvrcJeHzVw8Vt17PcGPqBHkzxB13CQel?comment_id=1760598647893719,pa mention nayan,1,0,still mention that
1304826188075467,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0dbnbeVa3x9m4CQfq1A4HQsQzQqSsbhaSJFvrcJeHzVw8Vt17PcGPqBHkzxB13CQel?comment_id=1304826188075467,Mention ko den kya yung boy na may gf na pero interested sakin,0,0,I mentioned the boy who already has a gf but is interested in me
1374842547635860,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0GP6epdTn9tEPByqGJCjCPY13WMHa4kbck5dnvCCuhFq4wmtvosB1NWLAsgYW9vYnl?comment_id=1374842547635860,someone from my class got 1k stolen one time. we should really stop it cuz im already tired from it😭,0,0,someone from my class got 1k stolen one time. we should really stop it cuz im already tired from it😭
849680384657971,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02hKatbk2Yygs6iVvideHp22p5VEGU7mJ5KcHWZNABNRyiQ6kRJx26UjrgtjwQncrVl?comment_id=849680384657971,Maliit at natapilok daw Macey,2,0,Macey said he was small and tripped
1342515217611664,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0eVmfrxpmrcw68XxQuApvFuCTMJ2ojYLaMJru6QGv9tCWgStJ8SHAckuR4kG786K9l?comment_id=1342515217611664,Jayson De Vela Barreto man sain kamo kato nag pwesto si istorya mo sako,2,0,Jayson De Vela Barreto where did you put your story to me
2076101809805043,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0eVmfrxpmrcw68XxQuApvFuCTMJ2ojYLaMJru6QGv9tCWgStJ8SHAckuR4kG786K9l?comment_id=2076101809805043,"Library 2f 6/10. Bandang nap area, timingan nalang pag walang tao",1,0,"Library 2f 6/10. Around the nap area, just wait when there is no one"
869238002947505,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0eVmfrxpmrcw68XxQuApvFuCTMJ2ojYLaMJru6QGv9tCWgStJ8SHAckuR4kG786K9l?comment_id=869238002947505,"kanina sa may nb sa may hagdanan jusko may nag kiss sa atubangan ko pa talaga HAAHAHAHAHHHA know u guys yng id lace nung boy is green so prolly accounting or bio student yng guy and yng girl is archi HAHHAHHAHHAHAH sayang nag kiss pa si boy sa gf nya tas tg punas nya lang jusko grabe pa break naba kau or for closure lang?

#pda pa more

ps.mahiyà nalang talaga jusko ginagawang hotel b nmn ang hallway
ps. moreno si guy mga 5'5 something ang height -,-",2,0,"A while ago, there was a nb near the stairs, someone just kissed right in front of me HAAHAHAHAHHHA you guys know the ID lace of the boy is green so prolly accounting or bio student the guy and the girl is archi HAHHAHHHAHAH it's a shame the boy kissed his gf but he just wiped it off just so bad are you still broke up or just for closure?

#pda more

ps. It's really sad that the hallway is being turned into a hotel
p.s. The guy is dark-skinned, about 5'5 something in height -,-"
1356715439566919,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0zeYA59dw7Fet2CC6SY8KS6FkvEDSWr8wgdXwP2nsjmJua1g87dDVNotJvQEYUnRil?comment_id=1356715439566919,bugay dae lamang nag rhyme,2,0,it just rhymes
1397234125151597,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02F19zaHjgzgw3k4qBh8dgkU7ydV7NiRXZnSxjb3WatqJ9JNRWobW8PSJfA2PvyYTwl?comment_id=1397234125151597,boxinggg,2,0,boxinggg
2211069526086446,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=2211069526086446,@highlight,1,0,@highlight
891849480165241,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=891849480165241,@highlight,0,0,@highlight
1941078713465442,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=1941078713465442,@highlight,0,0,@highlight
1572271143949121,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=1572271143949121,@highlight,0,0,@highlight
862154743440418,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=862154743440418,@highlight,0,0,@highlight
1811911662831179,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=1811911662831179,@highlight,0,0,@highlight
2082000729215904,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=2082000729215904,Nice one,0,0,Nice one
1517059969378429,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0HU1Akbq4jkB9iq5nwxmkPzwbbXTCrAUv8yWmDCNZfBeRKKbqWiMVjuNmRw7Yv4n1l?comment_id=1517059969378429,@highlight,0,0,@highlight
1271609694726499,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02xBUK8S31Wbo1usHc78CBkUa9kqZZ2PqjpCxWYbGR58UvLZthbYfr8pkTZYHgB1a5l?comment_id=1271609694726499,"pm po, I'll guide u",0,0,"pm po, I'll guide u"
1512074986565667,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02wAwAWZri4q9EPt38XT3xPQ8dvEQzvjyB1qdd2C1SELjR6x9GXae6Hy7Ti8VozpdBl?comment_id=1512074986565667,"Just a quick update: naibalik na po siya just now. I am really grateful to those lovely students na nakahanap and made an effort to return them. Ya'll have no idea how much this means to me. (Sorry di me nakathank you ng maayos just bc my brain just shut down hehe.)

Tysm Greyhound Freedom Wall for posting this. It's my first time posting, and was shooting my shot, knowing your page's potential reach. Hope you will utilize this power for good. 

With gratitude, 
A.",0,0,"Just a quick update: naibalik na po siya just now. I am really grateful to those lovely students na nakahanap and made an effort to return them. Ya'll have no idea how much this means to me. (Sorry di me nakathank you ng maayos just bc my brain just shut down hehe.)

Tysm Greyhound Freedom Wall for posting this. It's my first time posting, and was shooting my shot, knowing your page's potential reach. Hope you will utilize this power for good. 

With gratitude, 
A."
1497276608012204,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02NtXYKpvjAjD1A2axwFKXwFfcLWcQNcV5FN6Cq6aB9SxGUo4ReVkL6K5A7co2CTmUl?comment_id=1497276608012204,Accessorize with A,1,0,Accessorize with A
1348527623690113,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02NtXYKpvjAjD1A2axwFKXwFfcLWcQNcV5FN6Cq6aB9SxGUo4ReVkL6K5A7co2CTmUl?comment_id=1348527623690113,Accessorize with A,1,0,Accessorize with A
866098649203543,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02NtXYKpvjAjD1A2axwFKXwFfcLWcQNcV5FN6Cq6aB9SxGUo4ReVkL6K5A7co2CTmUl?comment_id=866098649203543,Accessorize with A 💯,1,0,Accessorize with A 💯
1929572517995155,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02orDWnPhBdvxmVKdGAj2L1LbVzhLkTzWqysiwkzy9vUk2ZnKdyEdo7xpKb7PVnfb8l?comment_id=1929572517995155,yea,1,0,yea
901860285503003,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02orDWnPhBdvxmVKdGAj2L1LbVzhLkTzWqysiwkzy9vUk2ZnKdyEdo7xpKb7PVnfb8l?comment_id=901860285503003,Please visit SFGO for assistance.,0,0,Please visit SFGO for assistance.
890098490210728,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02xowvz87jayVNj6zp1Ump3YvLzpoTZxiwAPivyFwCn12GzEGay2hF3UwgRXvkPMyPl?comment_id=890098490210728,"Afaik, na extend daw po since marami days na wala pasok due to typhoon",0,0,"Afaik, it is said to be extended since there are many days without school due to typhoon"
833758986115253,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0nfdjHaFytmc82yV9rez2YqAr6xxxRSzGTYhjqJCopiyZpiL5k2bhrgXTiVGmbZiKl?comment_id=833758986115253,,1,0,
1245626527399893,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0nfdjHaFytmc82yV9rez2YqAr6xxxRSzGTYhjqJCopiyZpiL5k2bhrgXTiVGmbZiKl?comment_id=1245626527399893,Minnie Ju,0,0,Minnie Ju
1556858818778695,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid02rqkY4Ry4pKM19AETyfUyPT4Mb9MDRdp2Wdr7QjHZ6mBzKcPBuL1xfzN1ZkF4eUotl?comment_id=1556858818778695,Secret!,0,0,Secret!
856817903506166,https://www.facebook.com/greyhoundfreedomwall/posts/pfbid0zPFNUmyV8iLyQ2T5uHUsD31KKD7ZvkNEB64W9TX28ddHRsYEMK79PMhPNhqQneNkl?comment_id=856817903506166,"It depends, sum subjects are requisites of the other subject. You can't take it unless you finish the requisite of the said subject.",0,0,"It depends, sum subjects are requisites of the other subject. You can't take it unless you finish the requisite of the said subject."
